Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Provider Phone Number,Provider SSA County Code,Provider County Name,Ownership Type,Number of Certified Beds,Average Number of Residents Per Day,Provider Type,Provider Resides in Hospital,Legal Business Name,Date First Approved to Provide Medicare and Medicaid services,Continuing Care Retirement Community,Special Focus Facility,Most Recent Health Inspection More Than 2 Years Ago,Provider Changed Ownership in Last 12 Months,With a Resident and Family Council,Automatic Sprinkler Systems in All Required Areas,Overall Rating,Overall Rating Footnote,Health Inspection Rating,Health Inspection Rating Footnote,QM Rating,QM Rating Footnote,Long-Stay QM Rating,Long-Stay QM Rating Footnote,Short-Stay QM Rating,Short-Stay QM Rating Footnote,Staffing Rating,Staffing Rating Footnote,RN Staffing Rating,RN Staffing Rating Footnote,Reported Staffing Footnote,Physical Therapist Staffing Footnote,Reported Nurse Aide Staffing Hours per Resident per Day,Reported LPN Staffing Hours per Resident per Day,Reported RN Staffing Hours per Resident per Day,Reported Licensed Staffing Hours per Resident per Day,Reported Total Nurse Staffing Hours per Resident per Day,Reported Physical Therapist Staffing Hours per Resident Per Day,Case-Mix Nurse Aide Staffing Hours per Resident per Day,Case-Mix LPN Staffing Hours per Resident per Day,Case-Mix RN Staffing Hours per Resident per Day,Case-Mix Total Nurse Staffing Hours per Resident per Day,Adjusted Nurse Aide Staffing Hours per Resident per Day,Adjusted LPN Staffing Hours per Resident per Day,Adjusted RN Staffing Hours per Resident per Day,Adjusted Total Nurse Staffing Hours per Resident per Day,Rating Cycle 1 Standard Survey Health Date,Rating Cycle 1 Total Number of Health Deficiencies,Rating Cycle 1 Number of Standard Health Deficiencies,Rating Cycle 1 Number of Complaint Health Deficiencies,Rating Cycle 1 Health Deficiency Score,Rating Cycle 1 Number of Health Revisits,Rating Cycle 1 Health Revisit Score,Rating Cycle 1 Total Health Score,Rating Cycle 2 Standard Health Survey Date,Rating Cycle 2 Total Number of Health Deficiencies,Rating Cycle 2 Number of Standard Health Deficiencies,Rating Cycle 2 Number of Complaint Health Deficiencies,Rating Cycle 2 Health Deficiency Score,Rating Cycle 2 Number of Health Revisits,Rating Cycle 2 Health Revisit Score,Rating Cycle 2 Total Health Score,Rating Cycle 3 Standard Health Survey Date,Rating Cycle 3 Total Number of Health Deficiencies,Rating Cycle 3 Number of Standard Health Deficiencies,Rating Cycle 3 Number of Complaint Health Deficiencies,Rating Cycle 3 Number of Health Revisits,Rating Cycle 3 Health Deficiency Score,Rating Cycle 3 Health Revisit Score,Rating Cycle 3 Total Health Score,Total Weighted Health Survey Score,Number of Facility Reported Incidents,Number of Substantiated Complaints,Number of Fines,Total Amount of Fines in Dollars,Number of Payment Denials,Total Number of Penalties,Location,Processing Date,RPT_REC_NUM,inpatient_days,rn_hours,rn_hr_per_day,lpn_hours,lpn_hr_day,asst_hours,asst_hr_per_day,NPI_rn,total_hours_per_day,tot_hours,CMS_RN_rank,CMS_LPN_rank,CMS_aide_rank,CMS_tot_rank,CMS_RN_rankpct,CMS_LPN_rankpct,CMS_aide_rankpct,CMS_tot_rankpct,Latlong,lat,long,Percent with fall,Percent restrained,Percent_antianxiety,Percent_antipsychotic,Percent with psych meds,Fall_Rank,Restrained_rank,Psych_meds_rank
315305,AMBOY CARE CENTER,1 LINDBERG AVENUE,PERTH AMBOY,NJ,8861,7328260500,270,Middlesex,For profit - Individual,179,156.5,Medicare and Medicaid,False,MR OF AMBOY LLC,05/01/1991,False,False,False,False,Resident,Yes,1.0,,2.0,,3.0,,4.0,,3.0,,1.0,,1.0,,,,1.66095,0.88367,0.2056,1.08927,2.75022,0.10415,1.83068,0.64573,0.3051,2.78151,1.88884,1.02695,0.25246,3.17086,05/04/2018,6.0,6.0,0.0,20.0,1.0,0.0,20.0,02/23/2017,8,6,2.0,48.0,1.0,0.0,48.0,2016-01-21,6,4,2,28,1,0,28,30.667,0,6,0,0.0,0,0,"1 LINDBERG AVENUE PERTH AMBOY, NJ 08861 (40.534783, -74.279568)",06/01/2019,1193867,57116.0,15907.0,0.278503396596,55278.0,0.967819875341,109502.0,1.91718607746,315305,3.16350934939,180687.0,318.0,136.0,306.0,307.0,0.935294117647,0.4,0.9,0.902941176471,"40.534783, -74.279568)",40.534783, -74.279568,1.960786,0.178253,28.363636,12.745097,41.108733,138.5,287.0,304.0
315386,MAYWOOD CENTER FOR HEALTH AND REHABILITATION,100 WEST MAGNOLIA AVENUE,MAYWOOD,NJ,7607,2018438411,100,Bergen,For profit - Individual,120,98.3,Medicare and Medicaid,False,"YOM TOV CONVALESCENT CENTER, INC.",12/01/1997,False,False,False,False,Resident,Yes,2.0,,1.0,,5.0,,5.0,,4.0,,3.0,,3.0,,,,2.01304,0.99776,0.62471,1.62247,3.63551,0.12828,2.26915,0.70729,0.32349,3.29993,1.84688,1.05863,0.72349,3.53305,01/15/2019,9.0,9.0,0.0,40.0,0.0,0.0,40.0,10/26/2017,9,8,1.0,44.0,1.0,0.0,44.0,2016-12-06,9,7,2,44,1,0,44,42.0,0,6,0,0.0,0,0,"100 WEST MAGNOLIA AVENUE MAYWOOD, NJ 07607 (40.900564, -74.069188)",06/01/2019,1202265,21558.0,27479.0,1.27465442063,40154.0,1.86260320995,85177.0,3.95106225067,315386,7.08831988125,152810.0,45.0,9.0,13.0,12.0,0.132352941176,0.0264705882353,0.0382352941176,0.0352941176471,"40.900564, -74.069188)",40.900564, -74.069188,0.934579,0.0,8.666669,3.833866,12.500535,60.0,140.0,31.0
315338,MORRIS HALL/ST JOSEPH'S NURSING CENTER,1 BISHOPS DRIVE,LAWRENCEVILLE,NJ,8648,6098960006,260,Mercer,Non profit - Church related,180,157.3,Medicare and Medicaid,False,MORRIS HALL ST LAWRENCE INC,11/07/1994,False,False,False,False,Resident,Yes,4.0,,4.0,,4.0,,4.0,,3.0,,4.0,,4.0,,,,3.25919,0.69076,0.60471,1.29547,4.55466,0.03738,2.12667,0.64516,0.25796,3.02979,3.1905,0.80348,0.87824,4.82095,01/14/2019,2.0,2.0,0.0,8.0,0.0,0.0,8.0,10/06/2017,4,4,0.0,32.0,1.0,0.0,32.0,2016-09-01,0,0,0,0,0,0,0,14.667,0,0,1,3250.0,0,1,"1 BISHOPS DRIVE LAWRENCEVILLE, NJ 08648 (40.288362, -74.738353)",06/01/2019,1209849,52253.0,29649.5,0.567421966203,41623.5,0.796576273133,267267.7,5.11487761468,315338,6.47887585402,338540.7,218.0,222.0,6.0,14.0,0.641176470588,0.652941176471,0.0176470588235,0.0411764705882,"40.288362, -74.738353)",40.288362, -74.738353,3.806227,0.0,10.439561,3.502626,13.942187,297.0,140.0,37.0
315247,WEST CALDWELL CC,165 FAIRFIELD AVE,WEST CALDWELL,NJ,7006,9732261100,200,Essex,For profit - Corporation,180,133.0,Medicare and Medicaid,False,"EAGLE ROCK CONVALESCENT CENTER, INC.",10/01/1987,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,5.0,,5.0,,4.0,,5.0,,,,1.94597,0.46002,0.92483,1.38485,3.33082,0.12918,2.09209,0.69151,0.29508,3.07868,1.93644,0.49922,1.17421,3.46956,04/25/2019,1.0,1.0,0.0,4.0,0.0,0.0,4.0,02/23/2018,5,4,1.0,20.0,1.0,0.0,20.0,2017-01-13,5,4,1,16,1,0,16,11.333,0,6,1,9084.0,0,1,"165 FAIRFIELD AVE WEST CALDWELL, NJ 07006 (40.858442, -74.286087)",06/01/2019,1196312,50202.0,51363.0,1.02312656866,33517.0,0.667642723397,122938.0,2.44886657902,315247,4.13963587108,207818.0,83.0,271.0,123.0,138.0,0.244117647059,0.797058823529,0.361764705882,0.405882352941,"40.858442, -74.286087)",40.858442, -74.286087,2.073732,0.0,13.429255,9.414757,22.844012,151.0,140.0,132.0
315120,CHATHAM HILLS SUBACUTE CARE CENTER,415 SOUTHERN BLVD,CHATHAM,NJ,7928,9738221500,300,Morris,For profit - Corporation,108,87.9,Medicare and Medicaid,False,CHATHAM HILLS SUBACUTE CARE CENTER LLC,09/25/1970,False,False,False,False,Resident,Yes,3.0,,2.0,,5.0,,5.0,,5.0,,2.0,,2.0,,,,2.09285,1.1567,0.38556,1.54227,3.63512,0.19219,2.11439,0.72144,0.3457,3.18152,2.06065,1.20319,0.41785,3.66415,12/18/2018,5.0,5.0,0.0,24.0,0.0,0.0,24.0,10/06/2017,6,6,0.0,36.0,1.0,0.0,36.0,2016-09-19,3,3,0,8,1,0,8,25.333,0,0,0,0.0,0,0,"415 SOUTHERN BLVD CHATHAM, NJ 07928 (40.738654, -74.427881)",06/01/2019,1202199,29683.0,13226.0,0.445574908197,32232.0,1.08587406933,67832.0,2.28521375872,315120,3.81666273625,113290.0,269.0,82.0,180.0,199.0,0.791176470588,0.241176470588,0.529411764706,0.585294117647,"40.738654, -74.427881)",40.738654, -74.427881,3.112838,0.0,0.833334,0.833332,1.666666,251.0,140.0,1.0
315409,VALLEY VIEW REHABILITATION AND HEALTHCARE CTR,1 SUMMIT AVENUE,NEWTON,NJ,7860,9733831450,360,Sussex,For profit - Corporation,31,23.5,Medicare and Medicaid,False,VALLEY VIEW REHABILITATION & HEALTH CARE CENTER LLC,01/16/1998,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,5.0,,5.0,,4.0,,5.0,,,,2.05047,0.59654,0.99515,1.59169,3.64217,0.00848,2.05663,0.67998,0.30149,3.03809,2.07562,0.65835,1.23663,3.84457,08/24/2018,5.0,5.0,0.0,20.0,1.0,0.0,20.0,04/21/2017,1,1,0.0,4.0,1.0,0.0,4.0,2016-02-24,3,3,0,12,1,0,12,13.333,0,0,0,0.0,0,0,"1 SUMMIT AVENUE NEWTON, NJ 07860 (41.056485, -74.762103)",06/01/2019,1202270,9025.0,7758.0,0.859612188366,6551.0,0.725872576177,22435.0,2.48587257618,315409,4.07135734072,36744.0,136.0,250.0,113.0,148.0,0.4,0.735294117647,0.332352941176,0.435294117647,"41.056485, -74.762103)",41.056485, -74.762103,0.0,0.0,8.974361,6.89655,15.870911,14.0,140.0,47.0
315038,COMPLETE CARE AT SUMMIT RIDGE,20 SUMMIT STREET,WEST ORANGE,NJ,7052,9737362000,200,Essex,For profit - Corporation,152,141.8,Medicare and Medicaid,False,Legal Business Name Not Available,07/01/1973,False,False,False,False,Both,Yes,2.0,,1.0,,5.0,,5.0,,3.0,,4.0,,4.0,,,,1.98749,0.74581,0.7473,1.49311,3.4806,0.03723,1.95631,0.67484,0.29559,2.92675,2.11503,0.82936,0.94714,3.8138,06/14/2018,3.0,3.0,0.0,24.0,1.0,0.0,24.0,04/24/2017,12,10,2.0,165.0,1.0,0.0,165.0,2016-03-11,9,9,0,36,1,0,36,73.0,1,1,2,12288.0,0,2,"20 SUMMIT STREET WEST ORANGE, NJ 07052 (40.787712, -74.280108)",06/01/2019,1202181,52391.0,55265.9,1.05487392873,40780.36,0.77838483709,119054.46,2.27242198087,315038,4.10568074669,215100.72,77.0,229.0,187.0,142.0,0.226470588235,0.673529411765,0.55,0.417647058824,"40.787712, -74.280108)",40.787712, -74.280108,3.024193,0.0,9.433962,9.381665,18.815627,240.0,140.0,84.0
315142,LLANFAIR HOUSE CARE & REHABILITATION CENTER,1140 BLACK OAK RIDGE ROAD,WAYNE,NJ,7470,9738357443,320,Passaic,For profit - Limited Liability company,180,160.7,Medicare and Medicaid,False,LLANFAIR HOUSE CARE & REHABILITATION CENTER LLC,11/27/1973,False,False,False,False,Resident,Yes,2.0,,2.0,,4.0,,5.0,,2.0,,3.0,,4.0,,,,1.53416,0.56462,0.60331,1.16793,2.70209,0.05267,1.98818,0.685,0.27555,2.94873,1.60644,0.61855,0.82027,2.93869,05/07/2019,1.0,1.0,0.0,4.0,1.0,0.0,4.0,03/29/2018,9,9,0.0,56.0,1.0,0.0,56.0,2017-02-14,6,1,5,68,1,0,68,32.0,0,3,2,21846.0,0,2,"1140 BLACK OAK RIDGE ROAD WAYNE, NJ 07470 (40.978399, -74.274328)",06/01/2019,1203011,57500.0,32266.0,0.561147826087,37992.0,0.660730434783,111078.0,1.93179130435,315142,3.15366956522,181336.0,222.0,277.0,301.0,309.0,0.652941176471,0.814705882353,0.885294117647,0.908823529412,"40.978399, -74.274328)",40.978399, -74.274328,6.595366,0.0,15.047618,11.218567,26.266185,346.0,140.0,173.0
315456,MYSTIC MEADOWS REHAB & NURSING CENTER,151 NINTH AVENUE,LITTLE EGG HARBOR TW,NJ,8087,6092943200,310,Ocean,For profit - Limited Liability company,120,118.0,Medicare and Medicaid,False,LEH OPERATING LLC,09/02/1999,False,False,False,False,Resident,Yes,2.0,,1.0,,5.0,,5.0,,5.0,,2.0,,3.0,,,,1.53629,0.82053,0.52876,1.34929,2.88558,0.07094,1.97034,0.71556,0.32976,3.01566,1.62324,0.86052,0.60073,3.0686,04/04/2019,6.0,6.0,0.0,36.0,0.0,0.0,36.0,02/05/2018,8,8,0.0,80.0,1.0,0.0,80.0,2017-03-21,6,6,5,28,1,0,28,49.333,0,3,0,0.0,0,0,"151 NINTH AVENUE LITTLE EGG HARBOR TW, NJ 08087 (39.618757, -74.344438)",06/01/2019,1195971,40339.0,32252.0,0.799524033813,31784.0,0.787922358016,80385.0,1.99273655767,315456,3.5801829495,144421.0,149.0,225.0,287.0,252.0,0.438235294118,0.661764705882,0.844117647059,0.741176470588,"39.618757, -74.344438)",39.618757, -74.344438,3.804349,0.0,30.635838,14.414413,45.050251,296.0,140.0,318.0
315357,ALARIS HEALTH AT CEDAR GROVE,110 GROVE AVE,CEDAR GROVE,NJ,7009,9735716600,200,Essex,For profit - Corporation,230,203.3,Medicare and Medicaid,False,CG HEALTHCARE LLC,11/01/1996,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,5.0,,5.0,,4.0,,4.0,,,,2.39094,0.58552,0.88873,1.47425,3.86519,0.25423,2.00381,0.76511,0.37404,3.14296,2.48406,0.57429,0.89016,3.94386,02/25/2019,2.0,2.0,0.0,12.0,1.0,0.0,12.0,12/12/2017,1,1,0.0,4.0,1.0,0.0,4.0,2016-10-21,5,5,0,20,1,0,20,10.667,0,0,0,0.0,0,0,"110 GROVE AVE CEDAR GROVE, NJ 07009 (40.848935, -74.235305)",06/01/2019,,,,,,,,,,,,,,,,,,,,"40.848935, -74.235305)",40.848935, -74.235305,0.351493,0.52724,19.890513,9.961686,29.852199,34.0,306.0,212.0
315346,N J VETERANS MEM HOME PARAMUS,1 VETERANS DRIVE,PARAMUS,NJ,7652,2016348212,100,Bergen,Government - State,336,322.9,Medicare,False,STATE OF NEW JERSEY OMB CENTRALIZED PAYROLL,06/22/1995,False,False,False,False,Both,Yes,2.0,,1.0,,3.0,,4.0,,2.0,,4.0,,5.0,,,,2.27211,0.39833,0.87846,1.27679,3.5489,0.04212,1.94582,0.64531,0.28996,2.88108,2.43096,0.46322,1.13503,3.95027,11/30/2018,6.0,6.0,0.0,36.0,1.0,0.0,36.0,10/11/2017,4,4,0.0,58.0,1.0,0.0,58.0,2016-12-22,4,3,1,28,1,0,28,42.0,0,3,2,11898.0,0,2,"1 VETERANS DRIVE PARAMUS, NJ 07652 (40.95946, -74.06173)",06/01/2019,,,,,,,,,,,,,,,,,,,,"40.95946, -74.06173)",40.95946, -74.06173,3.671189,0.0,13.459879,11.958267,25.418146,286.0,140.0,159.0
315103,REGENCY GARDENS NURSING CENTER,296 HAMBURG TURNPIKE,WAYNE,NJ,7470,9737905800,320,Passaic,For profit - Partnership,120,107.0,Medicare and Medicaid,False,REGENCY GARDENS NURSING CENTER LLC,07/01/1970,False,False,False,False,Resident,Yes,4.0,,3.0,,5.0,,5.0,,5.0,,3.0,,3.0,,,,1.87221,0.4318,0.59477,1.02657,2.89878,0.04631,1.91722,0.67927,0.30617,2.90265,2.03298,0.47703,0.7278,3.20265,02/01/2019,5.0,5.0,0.0,20.0,1.0,0.0,20.0,12/19/2017,7,7,0.0,24.0,1.0,0.0,24.0,2016-12-20,0,0,0,0,0,0,0,18.0,0,0,0,0.0,0,0,"296 HAMBURG TURNPIKE WAYNE, NJ 07470 (40.948342, -74.207365)",06/01/2019,1202192,41474.0,27062.0,0.652505183971,15216.0,0.366880455225,78210.0,1.8857597531,315103,2.90514539229,120488.0,189.0,321.0,313.0,327.0,0.555882352941,0.944117647059,0.920588235294,0.961764705882,"40.948342, -74.207365)",40.948342, -74.207365,1.856763,0.0,15.492957,1.117318,16.610275,130.0,140.0,56.0
315461,VIRTUA H & R C AT BERLIN,100 LONG-A-COMING LANE,BERLIN,NJ,8009,8563223600,160,Camden,Non profit - Corporation,128,117.9,Medicare and Medicaid,False,WEST JERSEY NURSING CENTER INC,02/16/2000,False,False,False,False,Resident,Yes,4.0,,3.0,,4.0,,4.0,,5.0,,5.0,,5.0,,,,2.23103,0.72788,1.16482,1.8927,4.12373,0.1837,2.05843,0.74045,0.35211,3.15099,2.25643,0.73769,1.23936,4.19695,10/18/2018,1.0,0.0,1.0,4.0,0.0,0.0,4.0,08/25/2017,2,2,0.0,24.0,1.0,0.0,24.0,2016-08-08,5,5,0,52,1,0,52,18.667,0,1,1,11703.0,0,1,"100 LONG-A-COMING LANE BERLIN, NJ 08009 (39.781228, -74.921284)",06/01/2019,1194735,43323.0,36034.0,0.83175218706,35124.0,0.810747178173,114761.0,2.64896244489,315461,4.29146181012,185919.0,142.0,215.0,78.0,110.0,0.417647058824,0.632352941176,0.229411764706,0.323529411765,"39.781228, -74.921284)",39.781228, -74.921284,1.328904,0.0,14.801446,10.067114,24.86856,92.0,140.0,153.0
315257,MEADOWVIEW NURSING & RESPIRATORY CARE,1420 SOUTH BLACK HORSE PIKE,WILLIAMSTOWN,NJ,8094,8568750100,220,Gloucester,For profit - Corporation,180,153.1,Medicare and Medicaid,False,1420 SOUTH BLACK HORSE PIKE OPERATIONS LLC,02/09/1988,False,False,False,False,Resident,Yes,1.0,,1.0,,3.0,,2.0,,4.0,,2.0,,2.0,,,,2.30535,1.29148,0.65249,1.94397,4.24931,0.05238,2.18112,0.79153,0.68358,3.65623,2.20043,1.22443,0.3576,3.72713,03/08/2019,6.0,6.0,0.0,32.0,0.0,0.0,32.0,01/18/2018,3,3,0.0,16.0,1.0,0.0,16.0,2017-06-16,15,10,5,96,1,0,96,37.333,0,24,1,3900.0,0,1,"1420 SOUTH BLACK HORSE PIKE WILLIAMSTOWN, NJ 08094 (39.668508, -74.972848)",06/01/2019,1193862,56718.0,51931.18,0.915603159491,79515.3,1.40194118269,139025.47,2.45117017525,315257,4.76871451744,270471.95,115.0,23.0,122.0,58.0,0.338235294118,0.0676470588235,0.358823529412,0.170588235294,"39.668508, -74.972848)",39.668508, -74.972848,1.209677,0.80645,32.57403,13.015183,45.589213,81.0,317.0,319.0
315525,"HUDSON HILLS SENIOR LIVING, LLC",3161 KENNEDY BLVD,NORTH BERGEN,NJ,7047,2018673585,230,Hudson,For profit - Corporation,60,57.3,Medicare and Medicaid,False,HUDSON HILLS SENIOR LIVING LLC,01/05/2018,True,False,False,False,Resident,Yes,4.0,,2.0,,5.0,,5.0,,,2.0,4.0,,4.0,,,,2.65068,0.89247,0.67837,1.57084,4.22152,0.011,2.00461,0.66683,0.27674,2.94818,2.75281,1.00437,0.91834,4.59202,02/25/2019,8.0,8.0,0.0,32.0,0.0,0.0,32.0,12/06/2017,3,3,0.0,8.0,1.0,0.0,8.0,,.,.,.,.,.,.,.,22.4,0,0,0,0.0,0,0,"3161 KENNEDY BLVD NORTH BERGEN, NJ 07047 (40.775167, -74.032963)",06/01/2019,,,,,,,,,,,,,,,,,,,,"40.775167, -74.032963)",40.775167, -74.032963,1.554404,0.0,20.555554,7.650274,28.205828,104.0,140.0,196.0
315465,MANHATTANVIEW NURSING HOME,3200 HUDSON AVENUE,UNION CITY,NJ,7087,2013258400,230,Hudson,For profit - Individual,127,129.6,Medicare and Medicaid,False,MANHATTANVIEW OPERATIONS LLC,11/09/2000,False,False,False,False,Resident,Yes,1.0,,2.0,,4.0,,5.0,,3.0,,1.0,,1.0,,,,1.87049,0.7178,0.18791,0.90571,2.7762,0.02779,2.1059,0.68054,0.30876,3.0952,1.84913,0.79152,0.228,2.87641,12/18/2018,9.0,6.0,3.0,52.0,0.0,0.0,52.0,08/10/2017,2,2,0.0,8.0,1.0,0.0,8.0,2016-08-17,3,3,0,16,1,0,16,31.333,0,5,0,0.0,0,0,"3200 HUDSON AVENUE UNION CITY, NJ 07087 (40.769588, -74.026713)",06/01/2019,1194736,45338.0,11492.51,0.25348515594,32597.36,0.718985398562,94074.35,2.07495588689,315465,3.0474264414,138164.22,323.0,253.0,260.0,322.0,0.95,0.744117647059,0.764705882353,0.947058823529,"40.769588, -74.026713)",40.769588, -74.026713,1.24378,0.0,7.980051,9.2545,17.234551,84.0,140.0,66.0
315355,REGENCY GRANDE NURS & REHAB CE,65 NORTH SUSSEX STREET,DOVER,NJ,7801,9733615200,300,Morris,For profit - Corporation,155,150.0,Medicare and Medicaid,False,REGENCY GRANDE NURSING AND REHABILITATION CENTER LLC,10/01/1996,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,5.0,,5.0,,4.0,,5.0,,,,2.41441,0.16316,1.11271,1.27588,3.69029,0.06681,2.01042,0.68837,0.29282,2.99162,2.5002,0.17787,1.42363,3.95589,06/08/2018,5.0,5.0,0.0,24.0,1.0,0.0,24.0,02/28/2017,1,1,0.0,4.0,1.0,0.0,4.0,2016-01-22,2,2,0,8,1,0,8,14.667,0,0,0,0.0,0,0,"65 NORTH SUSSEX STREET DOVER, NJ 07801 (40.886859, -74.558897)",06/01/2019,1202257,54430.0,51892.0,0.95337130259,16252.0,0.298585338967,138492.0,2.54440565864,315355,3.7963623002,206636.0,103.0,332.0,98.0,204.0,0.302941176471,0.976470588235,0.288235294118,0.6,"40.886859, -74.558897)",40.886859, -74.558897,1.512288,0.0,4.453441,1.422766,5.876207,99.0,140.0,3.0
315375,FOREST HILL HEALTHCARE CENTER,497 MT PROSPECT AVE,NEWARK,NJ,7104,9734825000,200,Essex,For profit - Corporation,120,97.4,Medicare and Medicaid,False,"FOREST HILL HEALTH CARE CENTER, INC.",12/01/1997,False,False,False,False,Resident,Yes,2.0,,1.0,,5.0,,5.0,,5.0,,2.0,,3.0,,,,1.73342,0.72955,0.66493,1.39448,3.1279,0.19382,2.11873,0.74418,0.39102,3.25392,1.70326,0.73568,0.63709,3.08273,10/12/2018,6.0,6.0,0.0,40.0,2.0,20.0,60.0,09/27/2017,4,4,0.0,12.0,1.0,0.0,12.0,2016-08-31,7,4,3,36,1,0,36,40.0,2,1,1,6893.0,0,1,"497 MT PROSPECT AVE NEWARK, NJ 07104 (40.768756, -74.169159)",06/01/2019,1200300,36762.0,45326.0,1.2329579457,18105.0,0.492492247429,86190.0,2.34454055819,315375,4.06999075132,149621.0,50.0,307.0,162.0,149.0,0.147058823529,0.902941176471,0.476470588235,0.438235294118,"40.768756, -74.169159)",40.768756, -74.169159,3.187249,0.0,9.09091,2.542373,11.633283,254.0,140.0,24.0
315275,CONCORD HEALTHCARE & REHABILITATION CENTER,963 OCEAN AVE,LAKEWOOD,NJ,8701,7323677444,310,Ocean,For profit - Corporation,120,103.0,Medicare and Medicaid,False,"CONCORD HEALTHCARE, LLC",03/28/1989,False,False,False,False,Resident,Yes,5.0,,5.0,,4.0,,4.0,,4.0,,3.0,,3.0,,,,1.94792,0.98629,0.44146,1.42775,3.37567,0.12876,1.98659,0.68346,0.31817,2.98822,2.04133,1.08294,0.51981,3.62273,11/21/2018,2.0,2.0,0.0,8.0,0.0,0.0,8.0,08/04/2017,0,0,0.0,0.0,0.0,0.0,0.0,2016-08-16,1,1,0,4,1,0,4,4.667,0,0,0,0.0,0,0,"963 OCEAN AVE LAKEWOOD, NJ 08701 (40.086597, -74.178606)",06/01/2019,1202240,37174.0,9724.0,0.261580674665,42278.0,1.13730026363,86707.0,2.33246354979,315275,3.73134448808,138709.0,321.0,69.0,168.0,220.0,0.944117647059,0.202941176471,0.494117647059,0.647058823529,"40.086597, -74.178606)",40.086597, -74.178606,2.820511,0.0,18.356165,10.691822,29.047987,223.0,140.0,203.0
315223,HAMILTON CONTINUING CARE,1059 EDINBURG ROAD,HAMILTON,NJ,8690,6095880091,260,Mercer,Non profit - Corporation,180,158.6,Medicare and Medicaid,False,SENIORCARE OF HAMILTON LLC,02/26/1986,False,False,False,False,Resident,Yes,4.0,,3.0,,5.0,,5.0,,5.0,,3.0,,3.0,,,,1.97445,0.9932,0.43259,1.42579,3.40025,0.07568,1.89966,0.66717,0.30119,2.86803,2.16382,1.11715,0.53808,3.80203,12/21/2018,3.0,3.0,0.0,12.0,1.0,0.0,12.0,09/26/2017,5,5,0.0,28.0,1.0,0.0,28.0,2016-10-27,3,1,2,16,1,0,16,18.0,0,1,0,0.0,0,0,"1059 EDINBURG ROAD HAMILTON, NJ 08690 (40.250528, -74.657718)",06/01/2019,1202226,57458.0,41252.0,0.717950502976,50598.0,0.880608444429,121340.0,2.11180340423,315223,3.71036235163,213190.0,177.0,177.0,250.0,226.0,0.520588235294,0.520588235294,0.735294117647,0.664705882353,"40.250528, -74.657718)",40.250528, -74.657718,1.879701,0.0,11.834322,10.13645,21.970772,131.0,140.0,122.0
315262,HARROGATE,400 LOCUST STREET,LAKEWOOD,NJ,8701,7329057070,310,Ocean,Non profit - Corporation,68,48.9,Medicare,False,HARROGATE INCORPORATED,05/16/1988,True,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,5.0,,5.0,,4.0,,4.0,,,,2.37394,0.74202,0.7935,1.53551,3.90946,0.0,1.92922,0.63625,0.2852,2.85067,2.56176,0.87518,1.04234,4.39803,04/16/2019,2.0,2.0,0.0,4.0,0.0,0.0,4.0,03/26/2018,4,4,0.0,20.0,1.0,0.0,20.0,2017-01-13,4,4,0,20,1,0,20,12.0,0,0,0,0.0,0,0,"400 LOCUST STREET LAKEWOOD, NJ 08701 (40.046558, -74.206666)",06/01/2019,1192743,21877.0,17142.8,0.783599213786,9897.44,0.452413036522,54022.23,2.46936188691,315262,3.70537413722,81062.47,153.0,309.0,116.0,230.0,0.45,0.908823529412,0.341176470588,0.676470588235,"40.046558, -74.206666)",40.046558, -74.206666,1.666667,0.0,13.25301,2.777778,16.030788,115.0,140.0,50.0
315236,SINAI POST ACUTE NURSING AND REHAB CENTER,65 JAY STREET,NEWARK,NJ,7103,9734836800,200,Essex,For profit - Corporation,430,349.2,Medicare and Medicaid,False,SINAI CENTER FOR REHABILITATION AND HEALTHCARE LLC,12/01/1986,False,False,False,False,Resident,Yes,2.0,,1.0,,5.0,,5.0,,5.0,,2.0,,2.0,,,,2.08401,0.86335,0.28377,1.14711,3.23112,0.04297,1.90226,0.6663,0.30377,2.87234,2.28076,0.97236,0.34997,3.60751,08/03/2018,5.0,5.0,0.0,20.0,1.0,0.0,20.0,04/05/2017,11,10,1.0,64.0,1.0,0.0,64.0,2016-02-11,11,8,3,64,1,0,64,42.0,0,17,1,12898.0,0,1,"65 JAY STREET NEWARK, NJ 07103 (40.747088, -74.183269)",06/01/2019,1202230,124410.0,26349.0,0.211791656619,95325.0,0.766216542079,264105.0,2.12285989872,315236,3.10086809742,385779.0,335.0,238.0,246.0,317.0,0.985294117647,0.7,0.723529411765,0.932352941176,"40.747088, -74.183269)",40.747088, -74.183269,1.055193,0.0,9.279206,5.362777,14.641983,69.0,140.0,40.0
